Address,Size,Name,SourceFile,HasReloc,IsCallTarget
0x004BC810,183,sub_004BC810,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004BC8C7,25,sub_004BC8C7,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BC8E0,80,sub_004BC8E0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BC930,48,sub_004BC930,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BC960,64,sub_004BC960,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BC9A0,80,sub_004BC9A0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BC9F0,368,sub_004BC9F0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BCB60,80,sub_004BCB60,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BCBB0,64,sub_004BCBB0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BCBF0,64,sub_004BCBF0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BCC30,272,sub_004BCC30,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BCD40,173,sub_004BCD40,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BCDED,147,sub_004BCDED,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BCE80,80,sub_004BCE80,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BCED0,64,sub_004BCED0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BCF10,64,sub_004BCF10,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BCF50,144,sub_004BCF50,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BCFE0,560,sub_004BCFE0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BD210,489,sub_004BD210,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BD3F9,72,sub_004BD3F9,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BD441,303,sub_004BD441,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BD570,80,sub_004BD570,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BD5C0,157,sub_004BD5C0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BD65D,163,sub_004BD65D,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BD700,64,sub_004BD700,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BD740,80,sub_004BD740,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BD790,32,sub_004BD790,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BD7B0,48,sub_004BD7B0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BD7E0,64,sub_004BD7E0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BD820,290,sub_004BD820,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004BD942,190,sub_004BD942,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BDA00,41,sub_004BDA00,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004BDA29,151,sub_004BDA29,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BDAC0,54,sub_004BDAC0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004BDAF6,234,sub_004BDAF6,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BDBE0,55,sub_004BDBE0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004BDC17,25,sub_004BDC17,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BDC30,239,sub_004BDC30,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BDD1F,273,sub_004BDD1F,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BDE30,41,sub_004BDE30,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BDE59,39,sub_004BDE59,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BDE80,46,sub_004BDE80,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004BDEAE,98,sub_004BDEAE,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BDF10,59,sub_004BDF10,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004BDF4B,69,sub_004BDF4B,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BDF90,41,sub_004BDF90,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004BDFB9,23,sub_004BDFB9,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BDFD0,48,sub_004BDFD0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004BE000,18,sub_004BE000,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BE012,14,sub_004BE012,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BE020,16,sub_004BE020,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BE030,32,sub_004BE030,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004BE050,48,sub_004BE050,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004BE080,18,sub_004BE080,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BE092,30,sub_004BE092,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BE0B0,80,sub_004BE0B0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BE100,100,sub_004BE100,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BE164,30,sub_004BE164,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BE182,69,sub_004BE182,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BE1C7,25,sub_004BE1C7,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BE1E0,48,sub_004BE1E0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004BE210,106,sub_004BE210,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BE27A,5,sub_004BE27A,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BE27F,65,sub_004BE27F,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BE2C0,19,sub_004BE2C0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BE2D3,19,sub_004BE2D3,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BE2E6,14,sub_004BE2E6,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BE2F4,28,sub_004BE2F4,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BE310,193,sub_004BE310,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BE3D1,70,sub_004BE3D1,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BE417,101,sub_004BE417,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BE47C,70,sub_004BE47C,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BE4C2,92,sub_004BE4C2,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BE51E,20,sub_004BE51E,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BE532,14,sub_004BE532,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BE540,48,sub_004BE540,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BE570,48,sub_004BE570,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004BE5A0,80,sub_004BE5A0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BE5F0,48,sub_004BE5F0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BE620,64,sub_004BE620,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BE660,80,sub_004BE660,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BE6B0,48,sub_004BE6B0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BE6E0,64,sub_004BE6E0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BE720,352,sub_004BE720,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BE880,480,sub_004BE880,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BEA60,32,sub_004BEA60,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BEA80,37,sub_004BEA80,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BEAA5,167,sub_004BEAA5,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BEB4C,84,sub_004BEB4C,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BEBA0,320,sub_004BEBA0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BECE0,176,sub_004BECE0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BED90,73,sub_004BED90,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BEDD9,25,sub_004BEDD9,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BEDF2,72,sub_004BEDF2,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BEE3A,86,sub_004BEE3A,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BEE90,43,sub_004BEE90,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BEEBB,165,sub_004BEEBB,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BEF60,48,sub_004BEF60,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BEF90,32,sub_004BEF90,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BEFB0,32,sub_004BEFB0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BEFD0,80,sub_004BEFD0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BF020,29,sub_004BF020,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BF03D,115,sub_004BF03D,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BF0B0,80,sub_004BF0B0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BF100,304,sub_004BF100,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BF230,448,sub_004BF230,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BF3F0,80,sub_004BF3F0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BF440,89,sub_004BF440,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004BF499,1271,sub_004BF499,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BF990,405,sub_004BF990,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BFB25,14,sub_004BFB25,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BFB33,14,sub_004BFB33,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BFB41,7,sub_004BFB41,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BFB48,25,sub_004BFB48,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BFB61,17,sub_004BFB61,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BFB72,118,sub_004BFB72,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BFBE8,12,sub_004BFBE8,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BFBF4,12,sub_004BFBF4,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BFC00,12,sub_004BFC00,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BFC0C,300,sub_004BFC0C,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BFD38,20,sub_004BFD38,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BFD4C,20,sub_004BFD4C,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BFD60,80,sub_004BFD60,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BFDB0,80,sub_004BFDB0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BFE00,126,sub_004BFE00,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BFE7E,29,sub_004BFE7E,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BFE9B,14,sub_004BFE9B,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BFEA9,33,sub_004BFEA9,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BFECA,14,sub_004BFECA,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BFED8,14,sub_004BFED8,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004BFEE6,26,sub_004BFEE6,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004BFF00,640,sub_004BFF00,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C0180,98,sub_004C0180,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004C01E2,42,sub_004C01E2,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C020C,126,sub_004C020C,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C028A,23,sub_004C028A,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C02A1,7,sub_004C02A1,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C02A8,42,sub_004C02A8,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C02D2,27,sub_004C02D2,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C02ED,11,sub_004C02ED,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C02F8,2,sub_004C02F8,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C02FA,13,sub_004C02FA,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C0307,25,sub_004C0307,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C0320,200,sub_004C0320,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C03E8,247,sub_004C03E8,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C04DF,19,sub_004C04DF,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C04F2,8,sub_004C04F2,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C04FA,29,sub_004C04FA,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C0517,38,sub_004C0517,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C053D,14,sub_004C053D,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C054B,38,sub_004C054B,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C0571,14,sub_004C0571,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C057F,6,sub_004C057F,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C0585,27,sub_004C0585,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C05A0,64,sub_004C05A0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C05E0,80,sub_004C05E0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C0630,96,sub_004C0630,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C0690,64,sub_004C0690,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C06D0,208,sub_004C06D0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C07A0,256,sub_004C07A0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C08A0,176,sub_004C08A0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C0950,384,sub_004C0950,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004C0AD0,1296,sub_004C0AD0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C0FE0,146,sub_004C0FE0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C1072,34,sub_004C1072,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C1094,44,sub_004C1094,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C10C0,14,sub_004C10C0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C10CE,284,sub_004C10CE,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C11EA,86,sub_004C11EA,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C1240,80,sub_004C1240,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C1290,48,sub_004C1290,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C12C0,64,sub_004C12C0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C1300,144,sub_004C1300,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C1390,32,sub_004C1390,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C13B0,64,sub_004C13B0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C13F0,27,sub_004C13F0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C140B,5,sub_004C140B,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C1410,16,sub_004C1410,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C1420,64,sub_004C1420,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C1460,80,sub_004C1460,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C14B0,48,sub_004C14B0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C14E0,64,sub_004C14E0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C1520,112,sub_004C1520,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C1590,19,sub_004C1590,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C15A3,210,sub_004C15A3,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C1675,27,sub_004C1675,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C1690,196,sub_004C1690,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C1754,44,sub_004C1754,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C1780,160,sub_004C1780,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C1820,32,sub_004C1820,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C1840,32,sub_004C1840,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C1860,80,sub_004C1860,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C18B0,112,sub_004C18B0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C1920,64,sub_004C1920,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C1960,489,sub_004C1960,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004C1B49,173,sub_004C1B49,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C1BF6,106,sub_004C1BF6,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C1C60,32,sub_004C1C60,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C1C80,99,sub_004C1C80,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004C1CE3,35,sub_004C1CE3,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C1D06,38,sub_004C1D06,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C1D2C,132,sub_004C1D2C,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C1DB0,227,sub_004C1DB0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C1E93,35,sub_004C1E93,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C1EB6,38,sub_004C1EB6,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C1EDC,20,sub_004C1EDC,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C1EF0,224,sub_004C1EF0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C1FD0,384,sub_004C1FD0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2150,208,sub_004C2150,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2220,304,sub_004C2220,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2350,112,sub_004C2350,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004C23C0,304,sub_004C23C0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C24F0,32,sub_004C24F0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2510,32,sub_004C2510,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2530,32,sub_004C2530,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2550,32,sub_004C2550,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2570,32,sub_004C2570,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2590,48,sub_004C2590,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004C25C0,80,sub_004C25C0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004C2610,48,sub_004C2610,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004C2640,48,sub_004C2640,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004C2670,80,sub_004C2670,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C26C0,48,sub_004C26C0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C26F0,64,sub_004C26F0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C2730,64,sub_004C2730,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2770,19,sub_004C2770,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2783,111,sub_004C2783,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C27F2,14,sub_004C27F2,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C2800,32,sub_004C2800,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2820,182,sub_004C2820,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C28D6,154,sub_004C28D6,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C2970,80,sub_004C2970,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C29C0,80,sub_004C29C0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C2A10,64,sub_004C2A10,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C2A50,64,sub_004C2A50,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2A90,176,sub_004C2A90,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2B40,80,sub_004C2B40,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2B90,64,sub_004C2B90,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2BD0,119,sub_004C2BD0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2C47,9,sub_004C2C47,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C2C50,32,sub_004C2C50,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2C70,32,sub_004C2C70,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2C90,80,sub_004C2C90,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2CE0,176,sub_004C2CE0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C2D90,64,sub_004C2D90,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C2DD0,128,sub_004C2DD0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2E50,16,sub_004C2E50,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004C2E60,16,sub_004C2E60,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004C2E70,325,sub_004C2E70,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C2FB5,155,sub_004C2FB5,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C3050,64,sub_004C3050,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C3090,402,sub_004C3090,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C3222,19,sub_004C3222,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C3235,374,sub_004C3235,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C33AB,124,sub_004C33AB,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C3427,333,sub_004C3427,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C3574,91,sub_004C3574,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C35CF,46,sub_004C35CF,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C35FD,483,sub_004C35FD,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C37E0,21,sub_004C37E0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C37F5,474,sub_004C37F5,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C39CF,21,sub_004C39CF,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C39E4,219,sub_004C39E4,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C3ABF,107,sub_004C3ABF,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C3B2A,22,sub_004C3B2A,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C3B40,16,sub_004C3B40,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C3B50,32,sub_004C3B50,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C3B70,29,sub_004C3B70,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C3B8D,106,sub_004C3B8D,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C3BF7,129,sub_004C3BF7,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C3C78,24,sub_004C3C78,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C3C90,148,sub_004C3C90,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C3D24,129,sub_004C3D24,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C3DA5,27,sub_004C3DA5,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C3DC0,342,sub_004C3DC0,D:\NFS\Nfs5\game\Common\World\track_select.c,True,False
0x004C3F16,26,sub_004C3F16,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C3F30,43,sub_004C3F30,D:\NFS\Nfs5\game\Common\World\track_select.c,False,True
0x004C3F5B,29,sub_004C3F5B,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C3F78,14,sub_004C3F78,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C3F86,38,sub_004C3F86,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C3FAC,14,sub_004C3FAC,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C3FBA,38,sub_004C3FBA,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C3FE0,14,sub_004C3FE0,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C3FEE,38,sub_004C3FEE,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
0x004C4014,14,sub_004C4014,D:\NFS\Nfs5\game\Common\World\track_select.c,False,False
